"session_id","trial_number","block_name","prime","target","trial_response","trial_latency","aware_response","aware_latency","complete","all_same"
"14577746",1,"Negative","unpleasant12.jpg","pic64.jpg",1,2222,"0",285,1,0
"14577746",2,"Positive","pleasant8.jpg","pic34.jpg",0,2028,"0",216,1,0
"14577746",3,"Positive","pleasant4.jpg","pic15.jpg",1,2390,"1",778,1,0
"14577746",4,"Negative","unpleasant4.jpg","pic22.jpg",0,2864,"1",1067,1,0
"14577746",5,"Negative","unpleasant6.jpg","pic57.jpg",0,4225,"1",264,1,0
"14577746",6,"Negative","unpleasant11.jpg","pic51.jpg",1,1846,"0",486,1,0
"14577746",7,"Positive","pleasant3.jpg","pic29.jpg",1,2889,"1",332,1,0
"14577746",8,"Positive","pleasant1.jpg","pic20.jpg",1,1234,"1",101,1,0
"14577746",9,"Positive","pleasant9.jpg","pic59.jpg",1,1350,"1",299,1,0
"14577746",10,"Negative","unpleasant8.jpg","pic45.jpg",1,2373,"0",201,1,0
"14577746",11,"Positive","pleasant11.jpg","pic52.jpg",1,3608,"0",1271,1,0
"14577746",12,"Negative","unpleasant2.jpg","pic26.jpg",1,1887,"0",439,1,0
"14577746",13,"Positive","pleasant7.jpg","pic27.jpg",1,4571,"0",1258,1,0
"14577746",14,"Positive","pleasant6.jpg","pic5.jpg",1,1972,"1",690,1,0
"14577746",15,"Positive","pleasant12.jpg","pic76.jpg",1,1687,"1",1589,1,0
"14577746",16,"Negative","unpleasant9.jpg","pic3.jpg",0,1909,"1",216,1,0
"14577746",17,"Negative","unpleasant5.jpg","pic42.jpg",0,1191,"1",446,1,0
"14577746",18,"Negative","unpleasant3.jpg","pic41.jpg",0,1314,"1",101,1,0
"14577746",19,"Negative","unpleasant7.jpg","pic79.jpg",0,2305,"1",1067,1,0
"14577746",20,"Negative","unpleasant10.jpg","pic24.jpg",1,1546,"0",495,1,0
"14577746",21,"Positive","pleasant2.jpg","pic44.jpg",1,2419,"0",346,1,0
"14577746",22,"Negative","unpleasant1.jpg","pic66.jpg",0,2424,"1",643,1,0
"14577746",23,"Positive","pleasant5.jpg","pic16.jpg",0,2666,"1",72,1,0
"14577746",24,"Positive","pleasant10.jpg","pic11.jpg",1,2050,"1",1117,1,0
"14577746",25,"Negative","unpleasant4.jpg","pic60.jpg",0,2595,"1",1404,1,0
"14577746",26,"Positive","pleasant8.jpg","pic12.jpg",1,1722,"0",2083,1,0
"14577746",27,"Positive","pleasant6.jpg","pic21.jpg",1,1363,"1",429,1,0
"14577746",28,"Negative","unpleasant10.jpg","pic46.jpg",0,1927,"0",2110,1,0
"14577746",29,"Negative","unpleasant6.jpg","pic17.jpg",0,1881,"1",309,1,0
"14577746",30,"Negative","unpleasant7.jpg","pic63.jpg",0,2535,"0",1187,1,0
"14577746",31,"Positive","pleasant5.jpg","pic70.jpg",1,2931,"1",1600,1,0
"14577746",32,"Negative","unpleasant1.jpg","pic74.jpg",0,1388,"1",345,1,0
"14577746",33,"Negative","unpleasant5.jpg","pic50.jpg",0,1152,"1",151,1,0
"14577746",34,"Positive","pleasant3.jpg","pic49.jpg",1,1961,"1",392,1,0
"14577746",35,"Negative","unpleasant8.jpg","pic54.jpg",0,1424,"1",1321,1,0
"14577746",36,"Negative","unpleasant3.jpg","pic43.jpg",0,1148,"1",147,1,0
"14577746",37,"Negative","unpleasant2.jpg","pic80.jpg",0,1021,"1",195,1,0
"14577746",38,"Negative","unpleasant9.jpg","pic77.jpg",0,1089,"1",163,1,0
"14577746",39,"Negative","unpleasant11.jpg","pic1.jpg",0,2102,"1",510,1,0
"14577746",40,"Positive","pleasant4.jpg","pic47.jpg",1,1982,"1",553,1,0
"14577746",41,"Positive","pleasant12.jpg","pic55.jpg",1,2052,"1",292,1,0
"14577746",42,"Positive","pleasant10.jpg","pic73.jpg",1,1433,"1",154,1,0
"14577746",43,"Negative","unpleasant12.jpg","pic58.jpg",0,1287,"1",139,1,0
"14577746",44,"Negative","unpleasant6.jpg","pic19.jpg",0,1012,"1",174,1,0
"14577746",45,"Negative","unpleasant8.jpg","pic13.jpg",0,942,"1",91,1,0
"14577746",46,"Negative","unpleasant2.jpg","pic69.jpg",0,1098,"1",106,1,0
"14577746",47,"Negative","unpleasant1.jpg","pic6.jpg",0,1162,"1",43,1,0
"14577746",48,"Positive","pleasant7.jpg","pic67.jpg",1,1098,"1",358,1,0
"14577746",49,"Positive","pleasant11.jpg","pic35.jpg",1,1177,"1",19,1,0
"14577746",50,"Positive","pleasant1.jpg","pic28.jpg",1,1958,"1",672,1,0
"14577746",51,"Negative","unpleasant12.jpg","pic62.jpg",1,2326,"0",317,1,0
"14577746",52,"Positive","pleasant2.jpg","pic38.jpg",1,1274,"0",40,1,0
"14577746",53,"Positive","pleasant9.jpg","pic18.jpg",1,1614,"0",49,1,0
"14577746",54,"Negative","unpleasant10.jpg","pic56.jpg",1,3311,"0",290,1,0
"14577746",55,"Positive","pleasant6.jpg","pic7.jpg",1,2989,"1",261,1,0
"14577746",56,"Positive","pleasant7.jpg","pic53.jpg",1,1019,"1",39,1,0
"14577746",57,"Positive","pleasant5.jpg","pic75.jpg",1,644,"1",67,1,0
"14577746",58,"Negative","unpleasant11.jpg","pic71.jpg",0,1456,"1",28,1,0
"14577746",59,"Negative","unpleasant5.jpg","pic8.jpg",0,863,"1",133,1,0
"14577746",60,"Positive","pleasant11.jpg","pic2.jpg",1,1208,"1",236,1,0
"14577746",61,"Positive","pleasant8.jpg","pic40.jpg",1,1146,"1",133,1,0
"14577746",62,"Positive","pleasant10.jpg","pic33.jpg",1,592,"1",204,1,0
"14577746",63,"Positive","pleasant4.jpg","pic25.jpg",1,2142,"1",322,1,0
"14577746",64,"Positive","pleasant2.jpg","pic36.jpg",0,1919,"1",98,1,0
"14577746",65,"Negative","unpleasant9.jpg","pic72.jpg",0,2542,"1",181,1,0
"14577746",66,"Positive","pleasant1.jpg","pic68.jpg",1,1065,"1",544,1,0
"14577746",67,"Negative","unpleasant4.jpg","pic30.jpg",1,1098,"0",2919,1,0
"14577746",68,"Negative","unpleasant7.jpg","pic61.jpg",0,3627,"1",258,1,0
"14577746",69,"Positive","pleasant3.jpg","pic9.jpg",1,2157,"1",510,1,0
"14577746",70,"Positive","pleasant12.jpg","pic65.jpg",1,906,"1",77,1,0
"14577747",1,"Positive","pleasant12.jpg","pic12.jpg",1,3329,"1",1370,1,0
"14577747",2,"Negative","unpleasant9.jpg","pic56.jpg",1,6711,"0",1705,1,0
"14577747",3,"Negative","unpleasant10.jpg","pic57.jpg",0,2593,"1",352,1,0
"14577747",4,"Negative","unpleasant12.jpg","pic7.jpg",0,724,"1",278,1,0
"14577747",5,"Positive","pleasant5.jpg","pic64.jpg",1,1356,"1",284,1,0
"14577747",6,"Negative","unpleasant7.jpg","pic55.jpg",0,1076,"1",406,1,0
"14577747",7,"Positive","pleasant4.jpg","pic16.jpg",0,1120,"1",314,1,0
"14577747",8,"Negative","unpleasant5.jpg","pic4.jpg",0,943,"1",312,1,0
"14577747",9,"Positive","pleasant6.jpg","pic75.jpg",0,1535,"1",342,1,0
"14577747",10,"Positive","pleasant9.jpg","pic80.jpg",1,828,"0",262,1,0
"14577747",11,"Positive","pleasant10.jpg","pic39.jpg",1,745,"1",472,1,0
"14577747",12,"Negative","unpleasant4.jpg","pic70.jpg",0,1288,"1",1138,1,0
"14577747",13,"Positive","pleasant3.jpg","pic15.jpg",1,1409,"1",326,1,0
"14577747",14,"Positive","pleasant8.jpg","pic74.jpg",0,2908,"1",375,1,0
"14577747",15,"Positive","pleasant1.jpg","pic14.jpg",1,1394,"1",280,1,0
"14577747",16,"Positive","pleasant2.jpg","pic60.jpg",1,1312,"1",337,1,0
"14577747",17,"Negative","unpleasant11.jpg","pic28.jpg",0,895,"1",344,1,0
"14577747",18,"Positive","pleasant11.jpg","pic67.jpg",1,3518,"1",199,1,0
"14577747",19,"Negative","unpleasant2.jpg","pic50.jpg",0,2274,"1",270,1,0
"14577747",20,"Negative","unpleasant3.jpg","pic72.jpg",0,726,"1",271,1,0
"14577747",21,"Negative","unpleasant1.jpg","pic37.jpg",0,566,"1",179,1,0
"14577747",22,"Positive","pleasant7.jpg","pic32.jpg",0,898,"1",147,1,0
"14577747",23,"Positive","pleasant12.jpg","pic59.jpg",0,768,"0",2862,1,0
"14577747",24,"Positive","pleasant3.jpg","pic3.jpg",0,705,"0",3715,1,0
"14577747",25,"Negative","unpleasant6.jpg","pic68.jpg",0,1226,"1",446,1,0
"14577747",26,"Negative","unpleasant8.jpg","pic29.jpg",0,575,"1",262,1,0
"14577747",27,"Negative","unpleasant5.jpg","pic17.jpg",0,574,"1",251,1,0
"14577747",28,"Positive","pleasant5.jpg","pic44.jpg",1,1452,"1",2063,1,0
"14577747",29,"Negative","unpleasant3.jpg","pic79.jpg",0,866,"1",420,1,0
"14577747",30,"Negative","unpleasant2.jpg","pic76.jpg",0,613,"1",299,1,0
"14577747",31,"Negative","unpleasant7.jpg","pic22.jpg",0,626,"1",254,1,0
"14577747",32,"Negative","unpleasant6.jpg","pic51.jpg",0,583,"1",228,1,0
"14577747",33,"Negative","unpleasant1.jpg","pic24.jpg",0,639,"1",259,1,0
"14577747",34,"Positive","pleasant11.jpg","pic69.jpg",1,835,"1",303,1,0
"14577747",35,"Negative","unpleasant4.jpg","pic48.jpg",0,518,"1",319,1,0
"14577747",36,"Positive","pleasant9.jpg","pic1.jpg",1,1750,"1",342,1,0
"14577747",37,"Positive","pleasant7.jpg","pic71.jpg",0,883,"1",350,1,0
"14577747",38,"Negative","unpleasant12.jpg","pic62.jpg",0,587,"1",73,1,0
"14577747",39,"Negative","unpleasant8.jpg","pic27.jpg",0,552,"1",63,1,0
"14577747",40,"Positive","pleasant1.jpg","pic61.jpg",1,944,"1",648,1,0
"14577747",41,"Positive","pleasant2.jpg","pic65.jpg",1,928,"1",305,1,0
"14577747",42,"Positive","pleasant10.jpg","pic20.jpg",1,673,"1",294,1,0
"14577747",43,"Negative","unpleasant11.jpg","pic42.jpg",0,873,"1",411,1,0
"14577747",44,"Positive","pleasant6.jpg","pic53.jpg",0,934,"1",327,1,0
"14577747",45,"Positive","pleasant8.jpg","pic49.jpg",0,542,"1",269,1,0
"14577747",46,"Negative","unpleasant10.jpg","pic46.jpg",0,453,"1",288,1,0
"14577747",47,"Negative","unpleasant9.jpg","pic26.jpg",0,465,"1",346,1,0
"14577747",48,"Positive","pleasant4.jpg","pic38.jpg",0,648,"1",243,1,0
"14577747",49,"Positive","pleasant10.jpg","pic9.jpg",1,884,"1",855,1,0
"14577747",50,"Negative","unpleasant12.jpg","pic41.jpg",0,608,"1",437,1,0
"14577747",51,"Negative","unpleasant6.jpg","pic66.jpg",0,959,"1",318,1,0
"14577747",52,"Positive","pleasant3.jpg","pic23.jpg",1,3131,"1",893,1,0
"14577747",53,"Negative","unpleasant10.jpg","pic36.jpg",0,1509,"1",319,1,0
"14577747",54,"Negative","unpleasant5.jpg","pic19.jpg",0,525,"1",245,1,0
"14577747",55,"Positive","pleasant6.jpg","pic8.jpg",0,958,"1",293,1,0
"14577747",56,"Negative","unpleasant11.jpg","pic40.jpg",0,493,"1",190,1,0
"14577747",57,"Positive","pleasant4.jpg","pic43.jpg",0,586,"1",192,1,0
"14577747",58,"Positive","pleasant5.jpg","pic25.jpg",1,1139,"1",516,1,0
"14577747",59,"Positive","pleasant9.jpg","pic35.jpg",1,986,"1",279,1,0
"14577747",60,"Negative","unpleasant9.jpg","pic10.jpg",0,904,"1",353,1,0
"14577747",61,"Negative","unpleasant4.jpg","pic34.jpg",0,350,"1",245,1,0
"14577747",62,"Negative","unpleasant1.jpg","pic11.jpg",0,119,"1",343,1,0
"14577747",63,"Positive","pleasant2.jpg","pic6.jpg",0,588,"0",1145,1,0
"14577747",64,"Positive","pleasant8.jpg","pic58.jpg",0,537,"1",48,1,0
"14577747",65,"Positive","pleasant1.jpg","pic33.jpg",1,664,"1",723,1,0
"14577747",66,"Negative","unpleasant2.jpg","pic52.jpg",0,585,"1",304,1,0
"14577747",67,"Negative","unpleasant3.jpg","pic13.jpg",0,1911,"1",312,1,0
"14577747",68,"Positive","pleasant7.jpg","pic77.jpg",0,519,"1",270,1,0
"14577747",69,"Negative","unpleasant7.jpg","pic45.jpg",0,568,"1",118,1,0
"14577747",70,"Positive","pleasant12.jpg","pic21.jpg",1,972,"1",282,1,0
"14577752",1,"Positive","pleasant7.jpg","pic49.jpg",1,3495,"0",5728,1,0
"14577752",2,"Negative","unpleasant9.jpg","pic58.jpg",1,3136,"0",612,1,0
"14577752",3,"Negative","unpleasant11.jpg","pic20.jpg",0,2897,"0",3022,1,0
"14577752",4,"Positive","pleasant8.jpg","pic56.jpg",0,5032,"1",3801,1,0
"14577752",5,"Positive","pleasant5.jpg","pic17.jpg",0,4324,"0",357,1,0
"14577752",6,"Positive","pleasant12.jpg","pic52.jpg",1,5271,"1",2085,1,0
"14577752",7,"Negative","unpleasant12.jpg","pic13.jpg",0,3094,"1",2711,1,0
"14577752",8,"Positive","pleasant10.jpg","pic70.jpg",1,3449,"1",264,1,0
"14577752",9,"Positive","pleasant3.jpg","pic59.jpg",1,4325,"1",516,1,0
"14577752",10,"Negative","unpleasant4.jpg","pic45.jpg",0,3179,"0",348,1,0
"14577752",11,"Positive","pleasant1.jpg","pic40.jpg",0,2994,"0",280,1,0
"14577752",12,"Positive","pleasant9.jpg","pic42.jpg",1,2253,"1",1731,1,0
"14577752",13,"Positive","pleasant6.jpg","pic67.jpg",0,2973,"0",432,1,0
"14577752",14,"Positive","pleasant11.jpg","pic1.jpg",0,4203,"0",3698,1,0
"14577752",15,"Positive","pleasant2.jpg","pic78.jpg",1,1932,"1",1603,1,0
"14577752",16,"Negative","unpleasant5.jpg","pic11.jpg",0,2540,"0",390,1,0
"14577752",17,"Negative","unpleasant6.jpg","pic23.jpg",1,1589,"0",659,1,0
"14577752",18,"Negative","unpleasant8.jpg","pic44.jpg",0,3624,"0",1972,1,0
"14577752",19,"Negative","unpleasant2.jpg","pic68.jpg",0,2996,"1",324,1,0
"14577752",20,"Positive","pleasant4.jpg","pic69.jpg",1,1563,"0",1290,1,0
"14577752",21,"Positive","pleasant7.jpg","pic79.jpg",1,2799,"0",801,1,0
"14577752",22,"Negative","unpleasant10.jpg","pic30.jpg",1,1834,"0",734,1,0
"14577752",23,"Negative","unpleasant1.jpg","pic29.jpg",0,1114,"1",403,1,0
"14577752",24,"Negative","unpleasant7.jpg","pic28.jpg",1,1857,"0",412,1,0
"14577752",25,"Negative","unpleasant3.jpg","pic35.jpg",0,2893,"1",831,1,0
"14577752",26,"Positive","pleasant5.jpg","pic3.jpg",0,1620,"0",250,1,0
"14577752",27,"Positive","pleasant9.jpg","pic21.jpg",0,2214,"0",301,1,0
"14577752",28,"Negative","unpleasant8.jpg","pic47.jpg",0,1302,"0",242,1,0
"14577752",29,"Negative","unpleasant6.jpg","pic73.jpg",0,2337,"0",276,1,0
"14577752",30,"Negative","unpleasant1.jpg","pic31.jpg",0,1632,"1",463,1,0
"14577752",31,"Positive","pleasant4.jpg","pic12.jpg",1,1609,"0",369,1,0
"14577752",32,"Negative","unpleasant3.jpg","pic7.jpg",0,1671,"1",339,1,0
"14577752",33,"Positive","pleasant2.jpg","pic61.jpg",1,2014,"1",1384,1,0
"14577752",34,"Positive","pleasant8.jpg","pic19.jpg",1,2165,"0",424,1,0
"14577752",35,"Negative","unpleasant4.jpg","pic25.jpg",1,1358,"0",1995,1,0
"14577752",36,"Positive","pleasant12.jpg","pic55.jpg",1,3350,"0",329,1,0
"14577752",37,"Positive","pleasant6.jpg","pic66.jpg",0,1321,"0",558,1,0
"14577752",38,"Negative","unpleasant9.jpg","pic6.jpg",1,1325,"0",623,1,0
"14577752",39,"Negative","unpleasant5.jpg","pic26.jpg",1,2013,"0",531,1,0
"14577752",40,"Negative","unpleasant2.jpg","pic72.jpg",0,1133,"1",751,1,0
"14577752",41,"Positive","pleasant10.jpg","pic65.jpg",1,1472,"0",959,1,0
"14577752",42,"Negative","unpleasant11.jpg","pic27.jpg",0,1428,"0",911,1,0
"14577752",43,"Positive","pleasant3.jpg","pic80.jpg",1,1490,"1",1741,1,0
"14577752",44,"Negative","unpleasant10.jpg","pic22.jpg",1,1368,"0",734,1,0
"14577752",45,"Positive","pleasant1.jpg","pic15.jpg",0,1100,"0",1116,1,0
"14577752",46,"Positive","pleasant11.jpg","pic2.jpg",0,1810,"0",571,1,0
"14577752",47,"Positive","pleasant12.jpg","pic8.jpg",0,3121,"1",1444,1,0
"14577752",48,"Positive","pleasant11.jpg","pic16.jpg",0,1317,"0",2219,1,0
"14577752",49,"Negative","unpleasant7.jpg","pic60.jpg",1,1690,"0",1220,1,0
"14577752",50,"Negative","unpleasant12.jpg","pic41.jpg",1,1217,"0",762,1,0
"14577752",51,"Positive","pleasant2.jpg","pic46.jpg",0,1092,"0",269,1,0
"14577752",52,"Positive","pleasant8.jpg","pic39.jpg",0,2149,"0",458,1,0
"14577752",53,"Negative","unpleasant7.jpg","pic43.jpg",0,1555,"1",361,1,0
"14577752",54,"Negative","unpleasant2.jpg","pic62.jpg",1,1429,"0",204,1,0
"14577752",55,"Negative","unpleasant1.jpg","pic33.jpg",0,1183,"1",522,1,0
"14577752",56,"Positive","pleasant6.jpg","pic76.jpg",1,1189,"0",411,1,0
"14577752",57,"Positive","pleasant7.jpg","pic24.jpg",0,1859,"0",574,1,0
"14577752",58,"Positive","pleasant3.jpg","pic48.jpg",1,1293,"1",1034,1,0
"14577752",59,"Negative","unpleasant8.jpg","pic18.jpg",0,1021,"0",1458,1,0
"14577752",60,"Positive","pleasant10.jpg","pic50.jpg",1,1131,"1",495,1,0
"14577752",61,"Positive","pleasant4.jpg","pic34.jpg",0,3836,"0",227,1,0
"14577752",62,"Positive","pleasant1.jpg","pic36.jpg",0,1251,"0",302,1,0
"14577752",63,"Negative","unpleasant5.jpg","pic57.jpg",1,1820,"0",202,1,0
"14577752",64,"Negative","unpleasant3.jpg","pic77.jpg",1,1476,"0",491,1,0
"14577752",65,"Positive","pleasant9.jpg","pic64.jpg",0,982,"0",429,1,0
"14577752",66,"Negative","unpleasant6.jpg","pic74.jpg",1,2531,"0",784,1,0
"14577752",67,"Negative","unpleasant4.jpg","pic37.jpg",0,2020,"0",413,1,0
"14577752",68,"Negative","unpleasant9.jpg","pic4.jpg",0,2780,"0",310,1,0
"14577752",69,"Negative","unpleasant11.jpg","pic9.jpg",0,1255,"0",288,1,0
"14577752",70,"Negative","unpleasant10.jpg","pic63.jpg",0,2008,"0",403,1,0
"14577758",1,"Positive","pleasant9.jpg","pic29.jpg",1,8183,"0",1930,1,0
"14577758",2,"Positive","pleasant3.jpg","pic22.jpg",1,1823,"0",2620,1,0
"14577758",3,"Negative","unpleasant10.jpg","pic18.jpg",0,1852,"1",3923,1,0
"14577758",4,"Positive","pleasant12.jpg","pic44.jpg",1,2814,"1",7595,1,0
"14577758",5,"Positive","pleasant6.jpg","pic30.jpg",1,6137,"0",982,1,0
"14577758",6,"Positive","pleasant10.jpg","pic15.jpg",1,1833,"0",387,1,0
"14577758",7,"Negative","unpleasant2.jpg","pic8.jpg",0,1206,"1",446,1,0
"14577758",8,"Negative","unpleasant3.jpg","pic80.jpg",0,685,"1",232,1,0
"14577758",9,"Negative","unpleasant9.jpg","pic54.jpg",0,1090,"1",1193,1,0
"14577758",10,"Positive","pleasant5.jpg","pic35.jpg",1,4083,"0",4892,1,0
"14577758",11,"Positive","pleasant2.jpg","pic39.jpg",1,2173,"0",1395,1,0
"14577758",12,"Negative","unpleasant12.jpg","pic26.jpg",1,965,"0",252,1,0
"14577758",13,"Positive","pleasant4.jpg","pic78.jpg",0,1107,"1",539,1,0
"14577758",14,"Negative","unpleasant1.jpg","pic50.jpg",0,669,"1",1151,1,0
"14577758",15,"Negative","unpleasant4.jpg","pic71.jpg",0,817,"1",104,1,0
"14577758",16,"Negative","unpleasant5.jpg","pic9.jpg",0,883,"1",764,1,0
"14577758",17,"Positive","pleasant8.jpg","pic38.jpg",0,940,"1",4063,1,0
"14577758",18,"Positive","pleasant7.jpg","pic70.jpg",1,2125,"0",1328,1,0
"14577758",19,"Negative","unpleasant8.jpg","pic61.jpg",0,884,"1",127,1,0
"14577758",20,"Negative","unpleasant6.jpg","pic34.jpg",0,737,"1",70,1,0
"14577758",21,"Negative","unpleasant7.jpg","pic56.jpg",0,658,"1",790,1,0
"14577758",22,"Negative","unpleasant11.jpg","pic76.jpg",0,726,"1",404,1,0
"14577758",23,"Positive","pleasant1.jpg","pic47.jpg",1,1948,"1",1067,1,0
"14577758",24,"Negative","unpleasant11.jpg","pic2.jpg",0,1099,"1",468,1,0
"14577758",25,"Positive","pleasant11.jpg","pic72.jpg",1,1424,"0",1481,1,0
"14577758",26,"Positive","pleasant3.jpg","pic65.jpg",1,825,"1",2470,1,0
"14577758",27,"Negative","unpleasant8.jpg","pic19.jpg",0,1404,"1",598,1,0
"14577758",28,"Negative","unpleasant7.jpg","pic25.jpg",0,671,"1",290,1,0
"14577758",29,"Positive","pleasant1.jpg","pic69.jpg",1,2140,"1",32,1,0
"14577758",30,"Positive","pleasant8.jpg","pic6.jpg",1,2134,"1",416,1,0
"14577758",31,"Negative","unpleasant10.jpg","pic32.jpg",0,619,"1",296,1,0
"14577758",32,"Negative","unpleasant12.jpg","pic51.jpg",0,1197,"1",387,1,0
"14577758",33,"Positive","pleasant9.jpg","pic77.jpg",0,553,"1",659,1,0
"14577758",34,"Positive","pleasant2.jpg","pic7.jpg",1,493,"1",305,1,0
"14577758",35,"Negative","unpleasant4.jpg","pic40.jpg",0,725,"1",95,1,0
"14577758",36,"Negative","unpleasant1.jpg","pic58.jpg",0,534,"1",87,1,0
"14577758",37,"Positive","pleasant6.jpg","pic68.jpg",1,862,"1",590,1,0
"14577758",38,"Negative","unpleasant9.jpg","pic37.jpg",0,710,"1",26,1,0
"14577758",39,"Positive","pleasant4.jpg","pic59.jpg",0,985,"1",31,1,0
"14577758",40,"Negative","unpleasant5.jpg","pic10.jpg",0,497,"1",30,1,0
"14577758",41,"Positive","pleasant11.jpg","pic52.jpg",1,471,"1",18,1,0
"14577758",42,"Positive","pleasant10.jpg","pic41.jpg",1,808,"1",119,1,0
"14577758",43,"Negative","unpleasant2.jpg","pic48.jpg",0,418,"1",47,1,0
"14577758",44,"Positive","pleasant5.jpg","pic57.jpg",1,686,"1",58,1,0
"14577758",45,"Positive","pleasant7.jpg","pic62.jpg",1,497,"1",74,1,0
"14577758",46,"Positive","pleasant12.jpg","pic13.jpg",1,601,"1",117,1,0
"14577758",47,"Negative","unpleasant3.jpg","pic66.jpg",0,535,"1",587,1,0
"14577758",48,"Negative","unpleasant6.jpg","pic3.jpg",0,594,"1",83,1,0
"14577758",49,"Negative","unpleasant6.jpg","pic73.jpg",0,485,"1",99,1,0
"14577758",50,"Negative","unpleasant4.jpg","pic63.jpg",0,504,"1",11,1,0
"14577758",51,"Positive","pleasant11.jpg","pic36.jpg",1,472,"1",528,1,0
"14577758",52,"Negative","unpleasant2.jpg","pic79.jpg",0,357,"1",173,1,0
"14577758",53,"Positive","pleasant12.jpg","pic24.jpg",1,652,"1",139,1,0
"14577758",54,"Positive","pleasant4.jpg","pic28.jpg",0,384,"1",6,1,0
"14577758",55,"Negative","unpleasant12.jpg","pic45.jpg",0,392,"1",726,1,0
"14577758",56,"Negative","unpleasant9.jpg","pic53.jpg",0,680,"1",556,1,0
"14577758",57,"Positive","pleasant6.jpg","pic11.jpg",1,366,"1",6,1,0
"14577758",58,"Positive","pleasant7.jpg","pic12.jpg",1,457,"1",21,1,0
"14577758",59,"Positive","pleasant9.jpg","pic75.jpg",1,1404,"1",673,1,0
"14577758",60,"Positive","pleasant10.jpg","pic42.jpg",1,478,"1",64,1,0
"14577758",61,"Negative","unpleasant7.jpg","pic43.jpg",0,1615,"1",10,1,0
"14577758",62,"Positive","pleasant2.jpg","pic46.jpg",1,539,"1",605,1,0
"14577758",63,"Positive","pleasant8.jpg","pic55.jpg",1,928,"1",148,1,0
"14577758",64,"Negative","unpleasant5.jpg","pic23.jpg",0,474,"1",488,1,0
"14577758",65,"Negative","unpleasant8.jpg","pic60.jpg",0,1089,"1",340,1,0
"14577758",66,"Negative","unpleasant1.jpg","pic4.jpg",0,394,"1",131,1,0
"14577758",67,"Negative","unpleasant3.jpg","pic21.jpg",0,414,"1",118,1,0
"14577758",68,"Positive","pleasant3.jpg","pic17.jpg",1,604,"1",204,1,0
"14577758",69,"Negative","unpleasant10.jpg","pic64.jpg",0,1516,"1",580,1,0
"14577758",70,"Positive","pleasant1.jpg","pic74.jpg",1,411,"1",277,1,0
"14577763",1,"Negative","unpleasant10.jpg","pic5.jpg",0,2932,"0",1634,1,0
"14577763",2,"Positive","pleasant4.jpg","pic34.jpg",1,1733,"0",1277,1,0
"14577763",3,"Positive","pleasant6.jpg","pic8.jpg",1,1878,"0",808,1,0
"14577763",4,"Negative","unpleasant5.jpg","pic72.jpg",0,1755,"0",1216,1,0
"14577763",5,"Positive","pleasant2.jpg","pic66.jpg",1,1340,"0",2076,1,0
"14577763",6,"Positive","pleasant12.jpg","pic53.jpg",1,1286,"0",767,1,0
"14577763",7,"Positive","pleasant8.jpg","pic32.jpg",1,3523,"0",492,1,0
"14577763",8,"Positive","pleasant11.jpg","pic20.jpg",1,1282,"0",709,1,0
"14577763",9,"Positive","pleasant9.jpg","pic11.jpg",1,1421,"0",640,1,0
"14577763",10,"Positive","pleasant1.jpg","pic56.jpg",1,1283,"0",624,1,0
"14577763",11,"Negative","unpleasant7.jpg","pic71.jpg",0,2056,"0",698,1,0
"14577763",12,"Negative","unpleasant9.jpg","pic76.jpg",0,1065,"0",491,1,0
"14577763",13,"Negative","unpleasant2.jpg","pic25.jpg",0,1051,"0",574,1,0
"14577763",14,"Negative","unpleasant4.jpg","pic44.jpg",0,595,"0",520,1,0
"14577763",15,"Positive","pleasant7.jpg","pic80.jpg",1,1182,"0",724,1,0
"14577763",16,"Positive","pleasant5.jpg","pic29.jpg",1,1540,"0",1010,1,0
"14577763",17,"Negative","unpleasant11.jpg","pic4.jpg",1,1293,"0",718,1,0
"14577763",18,"Negative","unpleasant6.jpg","pic45.jpg",0,1149,"0",547,1,0
"14577763",19,"Negative","unpleasant1.jpg","pic77.jpg",0,770,"0",513,1,0
"14577763",20,"Positive","pleasant3.jpg","pic58.jpg",1,918,"0",695,1,0
"14577763",21,"Positive","pleasant10.jpg","pic1.jpg",1,1053,"0",466,1,0
"14577763",22,"Negative","unpleasant3.jpg","pic59.jpg",0,682,"0",444,1,0
"14577763",23,"Positive","pleasant8.jpg","pic47.jpg",1,933,"0",462,1,0
"14577763",24,"Negative","unpleasant12.jpg","pic33.jpg",1,1127,"0",413,1,0
"14577763",25,"Positive","pleasant10.jpg","pic75.jpg",1,1080,"0",451,1,0
"14577763",26,"Negative","unpleasant8.jpg","pic13.jpg",0,708,"0",452,1,0
"14577763",27,"Positive","pleasant12.jpg","pic22.jpg",1,1614,"0",442,1,0
"14577763",28,"Positive","pleasant3.jpg","pic39.jpg",1,819,"0",432,1,0
"14577763",29,"Positive","pleasant1.jpg","pic74.jpg",1,658,"0",284,1,0
"14577763",30,"Positive","pleasant5.jpg","pic42.jpg",1,716,"0",420,1,0
"14577763",31,"Negative","unpleasant11.jpg","pic50.jpg",1,782,"0",356,1,0
"14577763",32,"Negative","unpleasant2.jpg","pic12.jpg",0,946,"0",96,1,0
"14577763",33,"Negative","unpleasant7.jpg","pic40.jpg",0,768,"0",214,1,0
"14577763",34,"Positive","pleasant2.jpg","pic63.jpg",1,720,"0",105,1,0
